0.68575193346802,0.74945652173913,0.221805842488902,1,0.690666666666667,0.145569827408691,-0.0547588690873417,0.0989,0.0897196261682243
0.583947714200634,0.655538692573511,0.229211956521739,0.959122308378962,0.677671559963551,0.165681100970044,-0.164889204975995,0.12,0.154580436743613
0.60427560712722,0.802717391304348,0.15883152173913,0.979537036140637,0.752888888888889,0.152054794520548,-0.124800425889628,0.0174,0.0406542056074766
0.694640024697219,0.738274964669567,0.26376462726309,0.969166198682628,0.656404232844884,0.157749753055021,-0.0782284995695791,0.16,0.158108982059763
0.5487315162921,0.680978260869565,0.172146739130435,0.876018768064045,0.675111111111111,0.154109589041096,-0.174880208045047,0.0245,0.0462616822429907
0.605862519385577,0.723447059675858,0.159782608695652,0.98680235832783,0.802291862962218,0.125834234874242,-0.227377817939384,0.0644,0.0822429906542056
0.493082700962752,0.407065217391304,0.288179347826087,0.834758853050066,0.586802966955689,0.269178082191781,-0.306948588896989,0.145,0.166822429906542
0.657847842470852,0.757065217391304,0.116032608695652,0.889248559744031,0.752888888888889,0.128424657534247,-0.0502498534615071,0.018,0.0191588785046729
0.486270787641056,0.555434782608696,0.259278068201441,0.913397025628426,0.662505252208393,0.189041095890411,-0.216625840028383,0.114,0.165420560747664
0.543735177346819,0.501008714656008,0.0998641304347826,0.612165294042048,0.500888888888889,0.237328767123288,-0.415046891101962,0.0214,0.0289719626168224
0.589981312794684,0.686826387529937,0.269999375416821,0.964406237479114,0.685436288038245,0.167987554299479,-0.136537567450566,0.138,0.162530763817634
0.564550534142501,0.620108695652174,0.140760869565217,0.839655968702469,0.715555555555556,0.153082191780822,-0.259376228593303,0.0122,0.00165062035163873
0.429891304347826,0.372826086956522,0.14741847826087,0.639374200614124,0.519555555555556,0.32090175732451,-0.412944504970697,0.0526,0.0789719626168224
0.346195652173913,0.308152173913043,0.228260869565217,0.603555555555556,0.494666666666667,0.371917808219178,-0.413097362043292,0.109,0.188785046728972
0.623974422643396,0.796381923713227,0.184141565947781,0.933921261048595,0.787111111111111,0.140753424657534,-0.104129540435835,0.0467,0.0460925893949347
0.57407242299475,0.639130434782609,0.0941576086956522,0.920169079806515,0.728,0.15,-0.179084885442996,0.0174,0.0476635514018692
0.490760869565217,0.608695652173913,0.252989130434783,0.826047155721986,0.551586893794179,0.196232876712329,-0.218143483499926,0.13,0.214485981308411
0.67058122419061,0.962365720765259,0.157880434782609,0.930797020817027,0.799026736718267,0.13458904109589,-0.0286481750135036,0.0272,0.0346042220567597
0.546446805086167,0.707608695652174,0.0979619565217391,0.880250461524005,0.778419739623669,0.138698630136986,-0.355141461992442,0.0151,0.0476635514018692
0.467828456423531,0.532608695652174,0.211141304347826,0.851535227737069,0.644,0.204734977888718,-0.278095265802127,0.0871,0.141588785046729
0.601086956521739,0.608695652173913,0.111277173913043,0.777777777777778,0.653333333333333,0.166438356164384,-0.413100232739176,0.0205,0.0859813084112149
0.473204845876188,0.37796876713089,0.217696028646728,0.787425591523524,0.616210414188382,0.259931506849315,-0.331426043765715,0.0849,0.11214953271028
0.514990313890894,0.375368198846301,0.149923670226986,0.649835927105856,0.525777777777778,0.278424657534247,-0.402483110846892,0.0357,0.0411214953271028
0.589527900380125,0.83695652173913,0.15883152173913,0.877351696113523,0.752888888888889,0.138698630136986,-0.117246865899409,0.0177,0.00583264732770538
0.539863612032242,0.64176520174925,0.139809782608696,0.872004089790394,0.759562465027707,0.153450712303005,-0.250538188750198,0.0334,0.0761682242990654
0.954509301459123,0.962047874106332,0.163390422266157,1,0.787111111111111,0.116434029596685,-0.0227088240053735,0.121,0.0105107447692207
0.589985513441101,0.639130434782609,0.130298913043478,0.984566315962789,0.780888888888889,0.149605574334849,-0.150786403800432,0.0182,0.0467289719626168
0.45944538210302,0.425095366010017,0.295788043478261,0.835974673675278,0.590521071108376,0.291780821917808,-0.328687580028792,0.163,0.194392523364486
0.384239130434783,0.403260869565217,0.110326086956522,0.736256243616988,0.655935717813738,0.203752163118101,-0.359639803286481,0.0221,0.0495327102803738
0.53652302928675,0.372826086956522,0.134825370223619,0.652605624482512,0.56,0.237328767123288,-0.407304398198845,0.0286,0.0196261682242991
0.441304347826087,0.441304347826087,0.208288043478261,0.693777777777778,0.566222222222222,0.246575342465753,-0.359017509585876,0.0915,0.182710280373832
